step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.37454,0.95071,0.73199,0.59866,0.15602,0.15599,0.05808,0.86618
1,,0.29954,0.88303,0.68199,0.56634,0.13102,0.12367,0.00808,0.7985
2,,0.22454,0.81535,0.63199,0.53402,0.10602,0.09135,-0.04192,0.73082
3,7,0.14954,0.74767,0.58199,0.5017,0.08102,0.05903,1.0,0.66314
4,,0.07454,0.67999,0.53199,0.46938,0.05602,0.02671,0.95,0.59546
5,,-0.00046,0.61231,0.48199,0.43706,0.03102,-0.00561,0.9,0.52778
6,6,-0.07546,0.54463,0.43199,0.40474,0.00602,1.0,0.85,0.4601
7,1,1.0,0.47695,0.38199,0.37242,-0.01898,0.96768,0.8,0.39242
8,5,0.925,0.40927,0.33199,0.3401,1.0,0.93536,0.75,0.32474
9,,0.85,0.34159,0.28199,0.30778,0.975,0.90304,0.7,0.25706
10,,0.775,0.27391,0.23199,0.27546,0.95,0.87072,0.65,0.18938
11,,0.7,0.20623,0.18199,0.24314,0.925,0.8384,0.6,0.1217
12,,0.625,0.13855,0.13199,0.21082,0.9,0.80608,0.55,0.05402
13,,0.55,0.07087,0.08199,0.1785,0.875,0.77376,0.5,-0.01366
14,8,0.475,0.00319,0.03199,0.14618,0.85,0.74144,0.45,1.0
15,,0.4,-0.06449,-0.01801,0.11386,0.825,0.70912,0.4,0.93232
16,2,0.325,1.0,-0.06801,0.08154,0.8,0.6768,0.2,0.86464
17,3,0.25,0.93232,1.0,0.04922,0.775,0.64448,0.15,0.79696
18,,0.175,0.86464,0.95,0.0169,0.75,0.61216,0.1,0.72928
19,,0.1,0.79696,0.9,-0.01542,0.725,0.57984,0.05,0.6616
20,4,0.025,0.72928,0.85,1.0,0.7,0.54752,0.0,0.59392
21,,-0.05,0.6616,0.8,0.96768,0.675,0.5152,-0.05,0.52624
22,7,-0.125,0.59392,0.75,0.93536,0.65,0.48288,1.0,0.45856
23,1,1.0,0.52624,0.7,0.90304,0.625,0.45056,0.95,0.39088
24,,0.925,0.45856,0.65,0.87072,0.6,0.41824,0.9,0.3232
25,,0.85,0.39088,0.6,0.8384,0.575,0.38592,0.85,0.25552
26,,0.775,0.3232,0.55,0.80608,0.55,0.3536,0.8,0.18784
27,,0.7,0.25552,0.5,0.77376,0.525,0.32128,0.75,0.12016
28,,0.625,0.18784,0.45,0.74144,0.5,0.28896,0.7,0.05248
29,,0.55,0.12016,0.4,0.70912,0.475,0.25664,0.65,-0.0152
30,8,0.475,0.05248,0.35,0.6768,0.45,0.22432,0.6,1.0
31,,0.4,-0.0152,0.3,0.64448,0.425,0.192,0.55,0.93232
32,2,0.325,1.0,0.25,0.61216,0.4,0.15968,0.35,0.86464
33,,0.25,0.93232,0.2,0.57984,0.375,0.12736,0.3,0.79696
34,,0.175,0.86464,0.15,0.54752,0.35,0.09504,0.25,0.72928
35,,0.1,0.79696,0.1,0.5152,0.325,0.06272,0.2,0.6616
36,,0.025,0.72928,0.05,0.48288,0.3,0.0304,0.15,0.59392
37,,-0.05,0.6616,0.0,0.45056,0.275,-0.00192,0.1,0.52624
38,1,1.0,0.59392,-0.05,0.41824,0.25,-0.03424,0.05,0.45856
39,3,0.925,0.52624,1.0,0.38592,0.225,-0.06656,0.0,0.39088
40,6,0.85,0.45856,0.95,0.3536,0.2,1.0,-0.05,0.3232
41,7,0.775,0.39088,0.9,0.32128,0.175,0.96768,1.0,0.25552
42,,0.7,0.3232,0.85,0.28896,0.15,0.93536,0.95,0.18784
43,,0.625,0.25552,0.8,0.25664,0.125,0.90304,0.9,0.12016
44,,0.55,0.18784,0.75,0.22432,0.1,0.87072,0.85,0.05248
