step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.37628,0.72643,0.28863,0.07232,-0.7426,-0.69301,1.0,0.67735
2,5,-0.55164,0.55143,0.16327,0.01732,1.0,-0.69801,0.94536,0.55235
3,6,-0.712,0.36143,0.00291,-0.07268,0.98036,1.0,0.92572,0.46235
4,1,1.0,0.25643,-0.12245,-0.19768,0.87572,0.925,0.87108,0.40735
5,4,0.83964,0.11643,-0.21281,1.0,0.85608,0.885,0.78144,0.26735
6,3,0.71428,0.01143,1.0,0.945,0.80144,0.81,0.6768,0.14235
7,,0.57892,-0.13857,0.86464,0.845,0.7368,0.76,0.61216,0.04235
8,2,0.48856,1.0,0.77428,0.755,0.64716,0.67,0.52252,-0.04765
9,8,0.3982,0.86,0.61392,0.615,0.55752,0.63,0.50288,1.0
10,,0.26284,0.71,0.47856,0.515,0.49288,0.58,0.43824,0.9
11,,0.12748,0.56,0.3432,0.415,0.42824,0.53,0.3736,0.8
12,,-0.00788,0.41,0.20784,0.315,0.3636,0.48,0.30896,0.7
13,1,1.0,0.305,0.08248,0.19,0.25896,0.405,0.25432,0.645
14,,0.86464,0.155,-0.05288,0.09,0.19432,0.355,0.18968,0.545
15,3,0.73928,0.05,1.0,0.035,0.13968,0.28,0.08504,0.42
16,,0.60392,-0.1,0.86464,-0.065,0.07504,0.23,0.0204,0.32
17,2,0.51356,1.0,0.77428,-0.155,-0.0146,0.14,-0.06924,0.23
18,4,0.3532,0.86,0.68392,1.0,-0.03424,0.1,-0.15888,0.09
19,7,0.22784,0.685,0.50856,0.875,-0.08888,0.095,1.0,0.035
20,5,0.05248,0.51,0.3832,0.82,1.0,0.09,0.94536,-0.09
21,8,-0.03788,0.37,0.22284,0.68,0.91036,0.05,0.92572,1.0
22,1,1.0,0.265,0.09748,0.555,0.80572,-0.025,0.87108,0.945
23,6,0.83964,0.075,-0.06288,0.465,0.78608,1.0,0.85144,0.855
24,3,0.71428,-0.03,1.0,0.41,0.73144,0.925,0.7468,0.73
25,2,0.62392,1.0,0.90964,0.32,0.6418,0.835,0.65716,0.64
26,,0.48856,0.85,0.77428,0.22,0.57716,0.785,0.59252,0.54
27,,0.3532,0.7,0.63892,0.12,0.51252,0.735,0.52788,0.44
28,,0.21784,0.55,0.50356,0.02,0.44788,0.685,0.46324,0.34
29,,0.08248,0.4,0.3682,-0.08,0.38324,0.635,0.3986,0.24
30,4,-0.07788,0.26,0.27784,1.0,0.3636,0.595,0.30896,0.1
31,1,1.0,0.155,0.15248,0.875,0.25896,0.52,0.25432,0.045
32,,0.86464,0.005,0.01712,0.775,0.19432,0.47,0.18968,-0.055
33,8,0.77428,-0.135,-0.14324,0.635,0.10468,0.43,0.17004,1.0
34,3,0.64892,-0.24,1.0,0.58,0.05004,0.355,0.0654,0.875
35,2,0.55856,1.0,0.90964,0.49,-0.0396,0.265,-0.02424,0.785
36,5,0.3832,0.825,0.78428,0.435,1.0,0.26,-0.07888,0.66
37,7,0.25784,0.65,0.60892,0.31,0.94536,0.255,1.0,0.605
38,,0.12248,0.5,0.47356,0.21,0.88072,0.205,0.93536,0.505
39,,-0.01288,0.35,0.3382,0.11,0.81608,0.155,0.87072,0.405
40,1,1.0,0.245,0.21284,-0.015,0.71144,0.08,0.81608,0.35
41,4,0.83964,0.105,0.12248,1.0,0.6918,0.04,0.72644,0.21
42,,0.70428,-0.045,-0.01288,0.9,0.62716,-0.01,0.6618,0.11
43,2,0.61392,1.0,-0.10324,0.81,0.53752,-0.1,0.57216,0.02
44,3,0.48856,0.895,1.0,0.755,0.48288,-0.175,0.46752,-0.105
45,6,0.3282,0.705,0.83964,0.665,0.46324,1.0,0.44788,-0.195
46,8,0.23784,0.565,0.67928,0.525,0.3736,0.96,0.42824,1.0
47,,0.10248,0.415,0.54392,0.425,0.30896,0.91,0.3636,0.9
48,,-0.03288,0.265,0.40856,0.325,0.24432,0.86,0.29896,0.8
49,1,1.0,0.16,0.2832,0.2,0.13968,0.785,0.24432,0.745
50,,0.86464,0.01,0.14784,0.1,0.07504,0.735,0.17968,0.645
51,,0.72928,-0.14,0.01248,0.0,0.0104,0.685,0.11504,0.545
52,2,0.63892,1.0,-0.07788,-0.09,-0.07924,0.595,0.0254,0.455
53,4,0.47856,0.86,-0.16824,1.0,-0.09888,0.555,-0.06424,0.315
54,3,0.3532,0.755,1.0,0.945,-0.15352,0.48,-0.16888,0.19
55,7,0.22784,0.58,0.82464,0.82,-0.20816,0.475,1.0,0.135
56,5,0.05248,0.405,0.69928,0.765,1.0,0.47,0.94536,0.01
57,,-0.08288,0.255,0.56392,0.665,0.93536,0.42,0.88072,-0.09
58,8,-0.17324,0.115,0.40356,0.525,0.84572,0.38,0.86108,1.0
59,1,1.0,0.01,0.2782,0.4,0.74108,0.305,0.80644,0.945
60,,0.86464,-0.14,0.14284,0.3,0.67644,0.255,0.7418,0.845
61,2,0.77428,1.0,0.05248,0.21,0.5868,0.165,0.65216,0.755
62,,0.63892,0.85,-0.08288,0.11,0.52216,0.115,0.58752,0.655
63,3,0.51356,0.745,1.0,0.055,0.46752,0.04,0.48288,0.53
64,,0.3782,0.595,0.86464,-0.045,0.40288,-0.01,0.41824,0.43
65,4,0.21784,0.455,0.77428,1.0,0.38324,-0.05,0.3286,0.29
66,6,0.05748,0.265,0.61392,0.91,0.3636,1.0,0.30896,0.2
67,,-0.07788,0.115,0.47856,0.81,0.29896,0.95,0.24432,0.1
68,1,1.0,0.01,0.3532,0.685,0.19432,0.875,0.18968,0.045
69,,0.86464,-0.14,0.21784,0.585,0.12968,0.825,0.12504,-0.055
70,2,0.77428,1.0,0.12748,0.495,0.04004,0.735,0.0354,-0.145
71,8,0.68392,0.86,-0.03288,0.355,-0.0496,0.695,0.01576,1.0
72,5,0.50856,0.685,-0.15824,0.3,1.0,0.69,-0.03888,0.875
73,3,0.3832,0.58,1.0,0.245,0.94536,0.615,-0.14352,0.75
74,7,0.25784,0.405,0.82464,0.12,0.89072,0.61,1.0,0.695
75,,0.12248,0.255,0.68928,0.02,0.82608,0.56,0.93536,0.595
76,,-0.01288,0.105,0.55392,-0.08,0.76144,0.51,0.87072,0.495
77,4,-0.17324,-0.035,0.46356,1.0,0.7418,0.47,0.78108,0.355
78,1,1.0,-0.14,0.3382,0.875,0.63716,0.395,0.72644,0.3
79,2,0.90964,1.0,0.24784,0.785,0.54752,0.305,0.6368,0.21
80,,0.77428,0.85,0.11248,0.685,0.48288,0.255,0.57216,0.11
81,,0.63892,0.7,-0.02288,0.585,0.41824,0.205,0.50752,0.01
82,3,0.51356,0.595,1.0,0.53,0.3636,0.13,0.40288,-0.115
83,8,0.4232,0.455,0.83964,0.39,0.27396,0.09,0.38324,1.0
84,,0.28784,0.305,0.70428,0.29,0.20932,0.04,0.3186,0.9
85,,0.15248,0.155,0.56892,0.19,0.14468,-0.01,0.25396,0.8
86,6,-0.00788,-0.035,0.40856,0.1,0.12504,1.0,0.23432,0.71
87,2,-0.09824,1.0,0.3182,0.01,0.0354,0.91,0.14468,0.62
88,1,1.0,0.895,0.19284,-0.115,-0.06924,0.835,0.09004,0.565
89,4,0.83964,0.755,0.10248,1.0,-0.08888,0.795,0.0004,0.425
90,5,0.66428,0.58,-0.02288,0.945,1.0,0.79,-0.05424,0.3
91,7,0.53892,0.405,-0.19824,0.82,0.94536,0.785,1.0,0.245
92,3,0.41356,0.3,1.0,0.765,0.89072,0.71,0.89536,0.12
93,,0.2782,0.15,0.86464,0.665,0.82608,0.66,0.83072,0.02
94,,0.14284,-0.0,0.72928,0.565,0.76144,0.61,0.76608,-0.08
95,8,0.05248,-0.14,0.56892,0.425,0.6718,0.57,0.74644,1.0
96,2,-0.03788,1.0,0.47856,0.335,0.58216,0.48,0.6568,0.91
97,1,1.0,0.895,0.3532,0.21,0.47752,0.405,0.60216,0.855
98,,0.86464,0.745,0.21784,0.11,0.41288,0.355,0.53752,0.755
99,,0.72928,0.595,0.08248,0.01,0.34824,0.305,0.47288,0.655
100,,0.59392,0.445,-0.05288,-0.09,0.2836,0.255,0.40824,0.555
101,4,0.43356,0.305,-0.14324,1.0,0.26396,0.215,0.3186,0.415
102,3,0.3082,0.2,1.0,0.945,0.20932,0.14,0.21396,0.29
103,,0.17284,0.05,0.86464,0.845,0.14468,0.09,0.14932,0.19
104,,0.03748,-0.1,0.72928,0.745,0.08004,0.04,0.08468,0.09
105,2,-0.05288,1.0,0.63892,0.655,-0.0096,-0.05,-0.00496,-0.0
106,1,1.0,0.895,0.51356,0.53,-0.11424,-0.125,-0.0596,-0.055
107,6,0.83964,0.705,0.3532,0.44,-0.13388,1.0,-0.07924,-0.145
108,8,0.74928,0.565,0.19284,0.3,-0.22352,0.96,-0.09888,1.0
109,5,0.57392,0.39,0.06748,0.245,1.0,0.955,-0.15352,0.875
110,7,0.44856,0.215,-0.10788,0.12,0.94536,0.95,1.0,0.82
111,3,0.3232,0.11,1.0,0.065,0.89072,0.875,0.89536,0.695
112,,0.18784,-0.04,0.86464,-0.035,0.82608,0.825,0.83072,0.595
113,2,0.09748,1.0,0.77428,-0.125,0.73644,0.735,0.74108,0.505
114,4,-0.06288,0.86,0.68392,1.0,0.7168,0.695,0.65144,0.365
115,1,1.0,0.755,0.55856,0.875,0.61216,0.62,0.5968,0.31
116,,0.86464,0.605,0.4232,0.775,0.54752,0.57,0.53216,0.21
117,,0.72928,0.455,0.28784,0.675,0.48288,0.52,0.46752,0.11
118,,0.59392,0.305,0.15248,0.575,0.41824,0.47,0.40288,0.01
119,,0.45856,0.155,0.01712,0.475,0.3536,0.42,0.33824,-0.09
120,8,0.3682,0.015,-0.14324,0.335,0.26396,0.38,0.3186,1.0
121,3,0.24284,-0.09,1.0,0.28,0.20932,0.305,0.21396,0.875
122,2,0.15248,1.0,0.90964,0.19,0.11968,0.215,0.12432,0.785
123,,0.01712,0.85,0.77428,0.09,0.05504,0.165,0.05968,0.685
124,,-0.11824,0.7,0.63892,-0.01,-0.0096,0.115,-0.00496,0.585
125,1,1.0,0.595,0.51356,-0.135,-0.11424,0.04,-0.0596,0.53
126,4,0.83964,0.455,0.4232,1.0,-0.13388,0.0,-0.14924,0.39
127,7,0.71428,0.28,0.24784,0.875,-0.18852,-0.005,1.0,0.335
128,5,0.53892,0.105,0.12248,0.82,1.0,-0.01,0.94536,0.21
129,6,0.37856,-0.085,-0.03788,0.73,0.98036,1.0,0.92572,0.12
130,2,0.2882,1.0,-0.12824,0.64,0.89072,0.91,0.83608,0.03
131,3,0.16284,0.895,1.0,0.585,0.83608,0.835,0.73144,-0.095
132,8,0.07248,0.755,0.83964,0.445,0.74644,0.795,0.7118,1.0
133,,-0.06288,0.605,0.70428,0.345,0.6818,0.745,0.64716,0.9
134,1,1.0,0.5,0.57892,0.22,0.57716,0.67,0.59252,0.845
135,,0.86464,0.35,0.44356,0.12,0.51252,0.62,0.52788,0.745
136,,0.72928,0.2,0.3082,0.02,0.44788,0.57,0.46324,0.645
137,,0.59392,0.05,0.17284,-0.08,0.38324,0.52,0.3986,0.545
138,4,0.43356,-0.09,0.08248,1.0,0.3636,0.48,0.30896,0.405
139,2,0.3432,1.0,-0.00788,0.91,0.27396,0.39,0.21932,0.315
140,3,0.21784,0.895,1.0,0.855,0.21932,0.315,0.11468,0.19
141,,0.08248,0.745,0.86464,0.755,0.15468,0.265,0.05004,0.09
142,,-0.05288,0.595,0.72928,0.655,0.09004,0.215,-0.0146,-0.01
143,1,1.0,0.49,0.60392,0.53,-0.0146,0.14,-0.06924,-0.065
144,7,0.87464,0.315,0.42856,0.405,-0.06924,0.135,1.0,-0.12
145,8,0.78428,0.175,0.2682,0.265,-0.15888,0.095,0.98036,1.0
146,5,0.60892,-0.0,0.14284,0.21,1.0,0.09,0.92572,0.875
147,,0.47356,-0.15,0.00748,0.11,0.93536,0.04,0.86108,0.775
148,2,0.3832,1.0,-0.08288,0.02,0.84572,-0.05,0.77144,0.685
149,3,0.25784,0.895,1.0,-0.035,0.79108,-0.125,0.6668,0.56
150,6,0.09748,0.705,0.83964,-0.125,0.77144,1.0,0.64716,0.47
151,4,-0.06288,0.565,0.74928,1.0,0.7518,0.96,0.55752,0.33
152,1,1.0,0.46,0.62392,0.875,0.64716,0.885,0.50288,0.275
153,,0.86464,0.31,0.48856,0.775,0.58252,0.835,0.43824,0.175
