step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.37454,0.95071,0.73199,0.59866,0.15602,0.15599,0.05808,0.86618
1,,0.2599,0.80071,0.54663,0.39866,-0.02934,0.00599,-0.05656,0.76618
2,7,0.14526,0.65071,0.36127,0.19866,-0.2147,-0.14401,1.0,0.66618
3,5,0.03062,0.50071,0.17591,0.19866,1.0,-0.29401,0.88536,0.56618
4,6,-0.08402,0.35071,-0.00945,-0.00134,0.81464,1.0,0.77072,0.46618
5,1,1.0,0.20071,-0.19481,-0.20134,0.62928,0.85,0.65608,0.36618
6,4,0.88536,0.05071,-0.38017,1.0,0.44392,0.7,0.54144,0.26618
7,3,0.77072,-0.09929,1.0,0.8,0.25856,0.55,0.4268,0.16618
8,2,0.65608,1.0,0.81464,0.6,0.0732,0.4,0.31216,0.06618
9,,0.54144,0.85,0.62928,0.4,-0.11216,0.25,0.19752,-0.03382
10,5,0.4268,0.7,0.44392,0.4,1.0,0.1,0.08288,-0.13382
11,8,0.31216,0.55,0.25856,0.2,0.81464,-0.05,-0.03176,1.0
12,6,0.19752,0.4,0.0732,0.0,0.62928,1.0,-0.1464,0.9
13,7,0.08288,0.25,-0.11216,-0.2,0.44392,0.85,1.0,0.8
14,4,-0.03176,0.1,-0.29752,1.0,0.25856,0.7,0.88536,0.7
15,3,-0.1464,-0.05,1.0,0.8,0.0732,0.55,0.77072,0.6
16,1,1.0,-0.2,0.81464,0.6,-0.11216,0.4,0.65608,0.5
17,2,0.88536,1.0,0.62928,0.4,-0.29752,0.25,0.54144,0.4
18,5,0.77072,0.85,0.44392,0.4,1.0,0.1,0.4268,0.3
19,,0.65608,0.7,0.25856,0.2,0.81464,-0.05,0.31216,0.2
20,6,0.54144,0.55,0.0732,0.0,0.62928,1.0,0.19752,0.1
21,,0.4268,0.4,-0.11216,-0.2,0.44392,0.85,0.08288,0.0
22,4,0.31216,0.25,-0.29752,1.0,0.25856,0.7,-0.03176,-0.1
23,3,0.19752,0.1,1.0,0.8,0.0732,0.55,-0.1464,-0.2
24,8,0.08288,-0.05,0.81464,0.6,-0.11216,0.4,-0.26104,1.0
25,7,-0.03176,-0.2,0.62928,0.4,-0.29752,0.25,1.0,0.9
26,5,-0.1464,-0.35,0.44392,0.4,1.0,0.1,0.88536,0.8
27,2,-0.26104,1.0,0.25856,0.2,0.81464,-0.05,0.77072,0.7
28,1,1.0,0.85,0.0732,0.0,0.62928,-0.2,0.65608,0.6
29,6,0.88536,0.7,-0.11216,-0.2,0.44392,1.0,0.54144,0.5
30,4,0.77072,0.55,-0.29752,1.0,0.25856,0.85,0.4268,0.4
31,3,0.65608,0.4,1.0,0.8,0.0732,0.7,0.31216,0.3
32,,0.54144,0.25,0.81464,0.6,-0.11216,0.55,0.19752,0.2
33,5,0.4268,0.1,0.62928,0.6,1.0,0.4,0.08288,0.1
34,,0.31216,-0.05,0.44392,0.4,0.81464,0.25,-0.03176,0.0
35,2,0.19752,1.0,0.25856,0.2,0.62928,0.1,-0.1464,-0.1
36,7,0.08288,0.85,0.0732,0.0,0.44392,-0.05,1.0,-0.2
37,8,-0.03176,0.7,-0.11216,-0.2,0.25856,-0.2,0.88536,1.0
38,6,-0.1464,0.55,-0.29752,-0.4,0.0732,1.0,0.77072,0.9
39,4,-0.26104,0.4,-0.48288,1.0,-0.11216,0.85,0.65608,0.8
40,3,-0.37568,0.25,1.0,0.8,-0.29752,0.7,0.54144,0.7
41,1,1.0,0.1,0.81464,0.6,-0.48288,0.55,0.4268,0.6
42,5,0.88536,-0.05,0.62928,0.6,1.0,0.4,0.31216,0.5
43,2,0.77072,1.0,0.44392,0.4,0.81464,0.25,0.19752,0.4
44,,0.65608,0.85,0.25856,0.2,0.62928,0.1,0.08288,0.3
45,,0.54144,0.7,0.0732,0.0,0.44392,-0.05,-0.03176,0.2
46,6,0.4268,0.55,-0.11216,-0.2,0.25856,1.0,-0.1464,0.1
47,4,0.31216,0.4,-0.29752,1.0,0.0732,0.85,-0.26104,0.0
48,3,0.19752,0.25,1.0,0.8,-0.11216,0.7,-0.37568,-0.1
49,7,0.08288,0.1,0.81464,0.6,-0.29752,0.55,1.0,-0.2
50,5,-0.03176,-0.05,0.62928,0.6,1.0,0.4,0.88536,-0.3
51,8,-0.1464,-0.2,0.44392,0.4,0.81464,0.25,0.77072,1.0
52,2,-0.26104,1.0,0.25856,0.2,0.62928,0.1,0.65608,0.9
53,1,1.0,0.85,0.0732,0.0,0.44392,-0.05,0.54144,0.8
54,6,0.88536,0.7,-0.11216,-0.2,0.25856,1.0,0.4268,0.7
55,4,0.77072,0.55,-0.29752,1.0,0.0732,0.85,0.31216,0.6
56,3,0.65608,0.4,1.0,0.8,-0.11216,0.7,0.19752,0.5
57,5,0.54144,0.25,0.81464,0.8,1.0,0.55,0.08288,0.4
58,,0.4268,0.1,0.62928,0.6,0.81464,0.4,-0.03176,0.3
59,7,0.31216,-0.05,0.44392,0.4,0.62928,0.25,1.0,0.2
60,2,0.19752,1.0,0.25856,0.2,0.44392,0.1,0.88536,0.1
61,,0.08288,0.85,0.0732,0.0,0.25856,-0.05,0.77072,0.0
62,6,-0.03176,0.7,-0.11216,-0.2,0.0732,1.0,0.65608,-0.1
63,4,-0.1464,0.55,-0.29752,1.0,-0.11216,0.85,0.54144,-0.2
64,3,-0.26104,0.4,1.0,0.8,-0.29752,0.7,0.4268,-0.3
65,8,-0.37568,0.25,0.81464,0.6,-0.48288,0.55,0.31216,1.0
66,5,-0.49032,0.1,0.62928,0.6,1.0,0.4,0.19752,0.9
67,1,1.0,-0.05,0.44392,0.4,0.81464,0.25,0.08288,0.8
68,2,0.88536,1.0,0.25856,0.2,0.62928,0.1,-0.03176,0.7
69,7,0.77072,0.85,0.0732,0.0,0.44392,-0.05,1.0,0.6
70,6,0.65608,0.7,-0.11216,-0.2,0.25856,1.0,0.88536,0.5
71,4,0.54144,0.55,-0.29752,1.0,0.0732,0.85,0.77072,0.4
72,3,0.4268,0.4,1.0,0.8,-0.11216,0.7,0.65608,0.3
73,5,0.31216,0.25,0.81464,0.8,1.0,0.55,0.54144,0.2
74,,0.19752,0.1,0.62928,0.6,0.81464,0.4,0.4268,0.1
75,,0.08288,-0.05,0.44392,0.4,0.62928,0.25,0.31216,0.0
76,2,-0.03176,1.0,0.25856,0.2,0.44392,0.1,0.19752,-0.1
77,8,-0.1464,0.85,0.0732,0.0,0.25856,-0.05,0.08288,1.0
78,1,1.0,0.7,-0.11216,-0.2,0.0732,-0.2,-0.03176,0.9
